Cd error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
54.95327332945298 0.007211546378010217 0.007211546378010217 0.0 0.216940195 0.603088655 0.36440732 0.0565079439 0.0566245561
61.35676882233139 0.006402810443694243 0.006402810443694243 0.0 0.216940014 0.603088668 0.369295866 0.0565082632 0.0566242368
57.24223789354542 0.0024169960867780524 0.0024169960867780524 0.0 0.216940128 0.60308866 0.366166923 0.0565080719 0.0566244281
60.427198377248025 0.004486842549288019 0.004486842549288019 0.0 0.216940039 0.603088666 0.368592707 0.056508224 0.056624276
62.21339542755375 0.00816325790213316 0.00816325790213316 0.0 0.216939991 0.60308867 0.369941949 0.0565082974 0.0566242026
45.001503354980144 0.028515214431927765 0.028515214431927765 0.0 0.216940524 0.603088629 0.356588858 0.0565071575 0.0566253425
64.99332373356309 0.013842647665396703 0.013842647665396703 0.0 0.216939918 0.603088675 0.372026282 0.0565083962 0.0566241038
50.21372811175006 0.017261736286777005 0.017261736286777005 0.0 0.216940344 0.603088643 0.360718893 0.0565076211 0.0566248789
58.68846793458072 0.0008871945223924589 0.0008871945223924589 0.0 0.216940087 0.603088663 0.367271638 0.0565081445 0.0566243555
52.69922003096654 0.011970258498606197 0.011970258498606197 0.0 0.216940264 0.603088649 0.362660869 0.0565078007 0.0566246993
